City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,sao joao do piaui,-8.3581,-42.2467,76.89,40,9,2.91,BR,1698635070
368,i-n-salah,27.1935,2.4607,80.8,19,50,6.13,DZ,1698635072
369,tandag,9.0783,126.1986,84.85,70,75,6.35,PH,1698635073
370,east london,-33.0153,27.9116,56.98,64,68,9.24,ZA,1698635075
371,guatrache,-37.6678,-63.5302,48.65,75,99,6.89,AR,1698635076
372,bhairab bazar,24.0667,90.9667,82.51,71,15,4.88,BD,1698635077
373,salalah,17.0151,54.0924,76.55,76,70,2.42,OM,1698635079
374,lichinga,-13.3128,35.2406,68.09,56,20,10.36,MZ,1698635080
375,cockburn town,21.4612,-71.1419,82.89,81,22,10.29,TC,1698635082
376,ostersund,63.1792,14.6357,26.62,93,100,5.75,SE,1698635083
377,talnakh,69.4865,88.3972,-2.79,94,34,4.65,RU,1698635084
378,pyt-yakh,60.7499,72.8582,15.66,94,42,6.22,RU,1698635086
379,bamboo flat,11.7,92.7167,84.29,79,40,5.75,IN,1698635087
380,urengoy,65.9667,78.3667,6.73,94,10,3.18,RU,1698635088
381,seven pagodas,12.6264,80.1722,80.65,68,100,10.31,IN,1698635091
382,mercedes,-34.6515,-59.4307,65.64,96,12,6.58,AR,1698635013
383,elk city,35.412,-99.4043,35.82,75,100,18.41,US,1698635056
384,flying fish cove,-10.4217,105.6791,82.08,78,100,10.36,CX,1698635096
385,palenque,17.5167,-91.9667,73.98,87,41,1.86,MX,1698634888
386,placido de castro,-10.3353,-67.1856,75.78,87,100,2.13,BR,1698635099
387,cowra,-33.8333,148.6833,89.44,12,86,24.34,AU,1698635100
388,new norfolk,-42.7826,147.0587,65.7,44,68,11.68,AU,1698635102
389,chayan,43.0297,69.3772,60.3,50,43,5.46,KZ,1698635104
390,colonia,50.9333,6.95,55.89,81,0,11.5,DE,1698635105
391,ruiz,21.95,-105.15,76.93,85,68,1.59,MX,1698635107
392,mariental,-24.6333,17.9667,59.27,17,0,5.28,NA,1698635108
393,iranshahr,27.2025,60.6848,70.14,52,0,0.0,IR,1698635110
394,bocas del toro,9.3333,-82.25,72.18,95,100,10.0,PA,1698635111
395,perryton,36.4,-100.8027,22.93,80,0,8.05,US,1698635113
396,tamanrasset,22.785,5.5228,64.31,22,0,4.61,DZ,1698635115
397,mahibadhoo,3.7833,72.9667,82.35,74,100,10.02,MV,1698635116
398,severo-yeniseyskiy,60.3725,93.0408,3.58,99,83,1.99,RU,1698635118
399,prince rupert,54.3161,-130.3201,44.29,83,0,4.61,CA,1698635119
400,artesia,33.8658,-118.0831,73.38,14,0,10.36,US,1698635121
401,macapa,0.0389,-51.0664,82.38,69,20,8.05,BR,1698635104
402,khandyga,62.6667,135.6,21.9,94,100,4.38,RU,1698635123
403,beloyarskiy,63.7119,66.6722,10.0,97,79,3.0,RU,1698635125
404,sal rei,16.1833,-22.9167,78.17,65,96,3.83,CV,1698635126
405,shache,38.4167,77.2406,64.71,27,13,3.76,CN,1698635128
406,kinna,57.5073,12.6946,42.44,99,100,5.1,SE,1698635129
407,belmonte,-15.8631,-38.8828,74.86,74,63,8.59,BR,1698635130
408,najran,17.4924,44.1277,65.05,59,71,5.03,SA,1698635132
409,weno,7.4515,151.8468,82.81,78,87,10.69,FM,1698635133
410,adolfo lopez mateos,28.4667,-107.3,48.99,39,0,4.74,MX,1698635135
411,vadso,70.0744,29.7487,23.16,86,20,5.75,NO,1698634999
412,cromwell,41.5951,-72.6454,50.67,96,100,8.05,US,1698635140
413,tromso,69.6496,18.957,26.62,80,75,2.3,NO,1698635141
414,nguti,5.3299,9.4185,73.31,94,100,1.39,CM,1698635143
415,hasaki,35.7333,140.8333,73.29,58,0,17.11,JP,1698635144
416,tieli,46.95,128.05,51.85,45,44,11.41,CN,1698635145
417,zhangye,38.9342,100.4517,60.12,18,27,1.95,CN,1698635147
418,alvaraes,-3.2208,-64.8042,85.28,46,100,2.48,BR,1698634919
419,hovd,48.0056,91.6419,39.2,52,100,1.79,MN,1698635150
420,sheringham,52.9408,1.2093,50.11,88,8,16.17,GB,1698635151
421,gadzhiyevo,69.2551,33.3362,19.76,94,100,8.21,RU,1698635152
422,kudahuvadhoo,2.6708,72.8944,82.11,72,89,13.22,MV,1698635154
423,bantogon,6.5333,124.0333,82.15,75,24,2.89,PH,1698635155
424,mar del plata,-38.0023,-57.5575,58.95,70,0,7.0,AR,1698635156
425,yinchuan,38.4681,106.2731,62.65,21,3,8.3,CN,1698635158
426,al jawf,29.5,38.75,62.42,80,98,9.64,SA,1698635159
427,anqing,30.5092,117.0506,78.62,37,0,0.83,CN,1698635161
428,yeraliyev,43.2,51.65,60.64,52,93,11.54,KZ,1698635164
429,nushki,29.5542,66.0215,71.65,27,91,2.77,PK,1698635165
430,alofi,-19.0595,-169.9187,80.49,74,5,17.27,NU,1698635167
431,bude,50.8243,-4.5413,54.23,92,96,1.99,GB,1698635168
432,saint-francois,46.4154,3.9054,53.65,100,100,3.44,FR,1698635170
433,sao felix do xingu,-6.6447,-51.995,77.16,64,8,0.49,BR,1698634971
434,derhachi,50.1066,36.1211,44.42,86,96,6.49,UA,1698635172
435,rikaze,29.25,88.8833,43.29,43,15,2.24,CN,1698635174
436,kiunga,-6.1219,141.2906,82.38,74,100,2.08,PG,1698635175
437,mahenge,-8.6833,36.7167,65.55,87,88,2.44,TZ,1698635177
438,remire-montjoly,4.9167,-52.2667,77.04,94,20,0.0,GF,1698635178
439,bandar labuan,5.2888,115.2692,86.36,84,20,2.3,MY,1698635179
440,ovalle,-30.5983,-71.2003,60.39,73,36,1.77,CL,1698635181
441,paphos,34.7667,32.4167,67.78,68,91,4.61,CY,1698635182
442,saint stephens,35.7646,-81.2731,66.38,83,0,3.44,US,1698635058
443,doberlug-kirchhain,51.6167,13.5667,56.25,83,99,10.11,DE,1698635185
444,opuwo,-18.0607,13.84,69.03,15,20,5.79,NA,1698635186
445,squamish,49.7014,-123.1512,46.31,64,62,4.16,CA,1698635188
446,salida,37.7058,-121.0849,62.89,59,0,0.0,US,1698635079
447,ghadamis,30.1337,9.5007,75.47,21,78,9.66,LY,1698634949
448,san andres,12.5847,-81.7006,77.02,100,20,2.3,CO,1698634981
449,qui nhon,13.7667,109.2333,82.45,78,98,11.9,VN,1698635152
450,badvel,14.75,79.05,81.99,69,31,6.49,IN,1698635197
451,willowmore,-33.2926,23.4895,44.11,79,9,17.07,ZA,1698635199
452,itoman,26.1247,127.6694,81.37,55,40,12.66,JP,1698635200
453,hailar,49.2,119.7,31.86,18,6,9.37,CN,1698635046
454,port alfred,-33.5906,26.891,58.42,62,98,17.05,ZA,1698635203
455,vorkuta,67.5,64.0,-3.03,100,50,3.2,RU,1698635205
456,kailua-kona,19.6406,-155.9956,85.96,58,20,10.36,US,1698635208
457,smithers,54.7804,-127.1743,28.72,69,75,0.0,CA,1698634921
458,spanish wells,26.323,-81.7957,75.97,58,0,8.05,US,1698635212
459,gornozavodsk,58.3758,58.3211,23.76,80,100,12.59,RU,1698635213
460,broken hill,-31.95,141.4333,82.15,16,85,14.67,AU,1698635215
461,khorramabad,33.4878,48.3558,60.22,41,100,3.33,IR,1698635216
462,kidal,18.4411,1.4078,79.57,11,24,9.24,ML,1698635218
463,zahedan,29.4963,60.8629,65.05,41,0,2.75,IR,1698635219
464,pacific grove,36.6177,-121.9166,64.78,57,0,4.61,US,1698635221
465,sorong,-0.8833,131.25,83.43,74,61,6.64,ID,1698635059
466,ar rutbah,33.0381,40.2848,68.67,52,100,10.67,IQ,1698635223
467,kalianget,-7.05,113.9333,86.2,60,23,11.52,ID,1698635225
468,midvagur,62.0511,-7.1939,38.23,75,20,5.75,FO,1698635226
469,judenburg,47.1667,14.6667,50.72,76,75,5.75,AT,1698635228
470,sisimiut,66.9395,-53.6735,27.55,75,100,9.44,GL,1698635229
471,mutoko,-17.397,32.2268,63.95,74,46,9.01,ZW,1698635230
472,khash,28.2211,61.2158,66.06,40,7,1.63,IR,1698635232
473,magong,23.5654,119.5863,75.99,77,100,23.91,TW,1698634937
474,aripuana,-9.1667,-60.6333,85.08,39,69,2.51,BR,1698635234
475,dahab,28.501,34.5134,76.08,75,0,2.08,EG,1698635236
476,vanimo,-2.6741,141.3028,77.23,93,100,6.31,PG,1698635237
477,hudiksvall,61.729,17.1036,27.72,81,43,5.77,SE,1698635239
478,tadine,-21.55,167.8833,72.34,56,0,12.57,NC,1698635240
479,xinyang,32.1228,114.0656,78.12,40,0,8.16,CN,1698635242
480,bereket,39.2446,55.5154,70.09,42,100,9.13,TM,1698635245
481,newport,51.5877,-2.9984,53.51,87,100,15.68,GB,1698635247
482,pagar alam,-4.0167,103.2667,85.55,23,28,5.26,ID,1698635249
483,finale ligure,44.1695,8.3436,66.97,88,100,5.01,IT,1698635250
484,peniche,39.3558,-9.3811,62.11,71,64,18.81,PT,1698635252
485,thunder bay,48.4001,-89.3168,26.58,63,40,6.91,CA,1698635167
486,falenki,58.3613,51.5946,26.73,97,100,5.66,RU,1698635255
487,peace river,56.2501,-117.286,21.97,91,100,3.0,CA,1698635257
488,tura,25.5198,90.2201,76.93,73,1,0.78,IN,1698635259
489,neka,36.6508,53.299,65.03,77,75,8.75,IR,1698635260
490,srivardhan,18.0333,73.0167,79.57,47,24,4.99,IN,1698635262
491,kutulik,53.3508,102.7839,26.44,44,80,7.74,RU,1698635264
492,konya,38.1667,32.5,45.88,54,100,3.38,TR,1698635266
493,bodo,67.28,14.405,24.84,85,0,17.27,NO,1698635268
494,bubaque,11.2833,-15.8333,82.74,73,78,7.74,GW,1698635270
495,jayapura,-2.5333,140.7,83.59,89,100,7.23,ID,1698635271
496,sechura,-5.5569,-80.8222,69.82,75,100,15.9,PE,1698635273
497,brookings,44.3114,-96.7984,27.09,86,100,13.8,US,1698635264
498,iquique,-20.2208,-70.1431,66.65,78,9,5.64,CL,1698635276
499,dunedin,-45.8742,170.5036,57.79,72,6,4.0,NZ,1698635278
500,cururupu,-1.8283,-44.8683,76.37,84,12,4.36,BR,1698635279
501,fort bragg,35.139,-79.006,69.53,80,0,8.05,US,1698635281
502,cumana,10.4635,-64.1775,80.24,83,50,4.85,VE,1698635054
503,kijang,35.2442,129.2139,66.04,53,5,3.42,KR,1698635283
504,edgewater,28.9889,-80.9023,76.08,88,0,8.61,US,1698635285
505,princeville,45.7668,-61.2985,42.76,77,36,8.39,CA,1698635286
506,keetmanshoop,-26.5833,18.1333,58.21,13,0,15.88,NA,1698635288
507,kyritz,52.9421,12.397,52.83,82,100,13.42,DE,1698635289
508,kivioli,59.3531,26.9711,32.95,95,100,11.16,EE,1698635291
509,tres lagoas,-20.7511,-51.6783,76.06,83,41,4.88,BR,1698635017
510,yanbu,24.0891,38.0637,77.04,94,0,0.0,SA,1698635036
511,ulladulla,-35.35,150.4667,89.76,29,100,7.07,AU,1698635295
512,mondragon,12.5157,124.7523,83.08,82,100,8.57,PH,1698635296
513,mata-utu,-13.2816,-176.1745,83.17,73,71,3.4,WF,1698635297
514,magadan,59.5667,150.8,31.53,72,8,1.03,RU,1698635299
515,sigayevo,56.4216,53.7757,34.48,97,100,12.15,RU,1698635300
516,wewak,-3.5534,143.6268,79.95,85,100,2.98,PG,1698635302
517,deniliquin,-35.5333,144.9667,72.41,32,100,19.93,AU,1698635303
518,argo,37.6333,22.7333,66.47,73,0,3.51,GR,1698635305
519,de aar,-30.6497,24.0123,40.37,59,15,24.18,ZA,1698635306
520,hadibu,12.65,54.0333,79.0,78,98,8.48,YE,1698635307
521,kavaratti,10.5669,72.642,82.22,71,100,3.04,IN,1698635309
522,san agustin de valle fertil,-30.6335,-67.4682,73.53,8,0,4.03,AR,1698635310
523,codrington,-38.2667,141.9667,56.39,76,89,19.24,AU,1698635311
524,jiuquan,39.7432,98.5174,59.92,19,40,3.02,CN,1698635313
525,sao tome,0.3365,6.7273,79.47,86,8,6.55,ST,1698635315
526,belaya kholunitsa,58.84,50.8528,27.0,92,100,4.21,RU,1698635316
527,bedford,52.1346,-0.4663,50.81,90,50,13.49,GB,1698635318
528,berriane,32.8265,3.7669,72.16,28,94,9.78,DZ,1698635320
529,tyre,33.2733,35.1939,80.13,51,100,19.24,LB,1698635321
530,newman,37.3138,-121.0208,60.03,31,0,3.0,US,1698635327
531,labrador city,52.9463,-66.9114,24.71,86,75,8.05,CA,1698635329
532,gemena,3.25,19.7667,70.77,98,97,1.03,CD,1698635331
533,tomatlan,19.9333,-105.25,75.78,93,3,3.22,MX,1698635332
534,luwero,0.8492,32.4731,63.97,99,99,1.63,UG,1698635334
535,ambon,-3.6954,128.1814,87.94,70,20,6.91,ID,1698635335
536,hoensbroek,50.9239,5.9253,54.95,84,100,14.97,NL,1698635336
537,chadron,42.8294,-102.9999,20.88,75,0,4.61,US,1698635338
538,mugia,43.1041,-9.2179,55.17,62,69,22.12,ES,1698635339
539,timbuktu,16.7735,-3.0074,83.03,11,84,4.92,ML,1698635341
540,tabuk,17.4189,121.4443,81.59,74,99,3.38,PH,1698635342
541,kormilovka,55.0026,74.1028,27.25,92,100,15.08,RU,1698635344
542,mendoza,-32.8908,-68.8272,68.25,34,49,6.64,AR,1698635345
543,myskhako,44.6714,37.7433,54.82,75,0,5.61,RU,1698635346
544,el granada,37.5027,-122.4694,64.22,38,0,12.66,US,1698635348
545,fort st. john,56.2499,-120.8529,22.5,88,100,1.21,CA,1698635214
546,chamzinka,54.4019,45.7839,31.84,93,100,13.44,RU,1698635351
547,sohbatpur,28.5202,68.5434,80.11,29,80,3.22,PK,1698635352
548,mountain home,43.133,-115.6912,31.42,67,0,4.61,US,1698635114
549,cannonvale,-20.2833,148.7,78.19,51,21,11.92,AU,1698635355
550,port augusta,-32.5,137.7667,81.27,21,73,13.69,AU,1698635357
551,santyoku,37.4406,129.1708,65.34,48,99,3.8,KR,1698635358
552,bangassou,4.7413,22.8184,68.25,86,100,2.75,CF,1698635360
553,say,13.1007,2.3689,83.1,20,22,6.71,NE,1698635361
554,turbat,26.0023,63.044,78.58,57,6,2.13,PK,1698635363
555,remolino,10.702,-74.716,78.96,87,95,3.71,CO,1698635366
556,kingscliff,-28.2667,153.5667,82.72,53,0,20.71,AU,1698635368
557,son la,21.3167,103.9,70.65,89,95,2.75,VN,1698635372
558,ugoofaaru,5.6667,73.0,76.95,87,100,5.95,MV,1698635376
559,wuwei,37.9281,102.6414,64.87,16,2,8.25,CN,1698635380
560,mota del cuervo,39.5101,-2.8738,54.16,83,100,15.64,ES,1698635382
561,patong,7.8961,98.2966,86.02,71,85,3.98,TH,1698635385
562,kursenai,55.985,22.9189,48.45,95,100,14.81,LT,1698635386
563,punta cardon,11.6581,-70.215,83.17,74,100,5.48,VE,1698635387
564,ban nong wua so,17.2675,103.2247,82.85,70,100,4.83,TH,1698635389
565,sandnessjoen,66.0217,12.6316,25.32,73,24,8.32,NO,1698635390
566,dryden,49.7833,-92.7503,19.69,93,20,8.05,CA,1698635392
567,ingeniero jacobacci,-41.3427,-69.5448,33.22,58,0,28.14,AR,1698635393
568,campbellton,48.0075,-66.6727,32.09,69,97,5.44,CA,1698635394
